osm_type,osm_id,name,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,diet:gluten_free,diet:vegan,diet:vegetarian,email,name,opening_hours,organic,phone,website,wheelchair,cuisine,bar,brewery,indoor_seating,outdoor_seating,smoking,source,source:date,takeaway,toilets:wheelchair,addr:country,air_conditioning,contact:email,contact:phone,contact:website,opening_hours:kitchen,url,diet:halal,contact:facebook,contact:instagram,check_date,check_date:opening_hours,old_name,created_by,description,tourism,note,internet_access,brand,brand:wikidata,diet:meat,wikidata,wikipedia,opening_hours:signed,internet_access:fee,reservation,operator,official_name,atmotorway,branch,brand:website,operator:wikidata,wifi:operator,alt_name,delivery,name:zh,contact:fax,sport,source:addr,source:addr:date,name:prefix,payment:cards,payment:contactless,website:menu,diet:kosher,diet:lactose_free,diet:pescetarian,changing_table,smoking:outside,wheelchair:description,level,source:opening_hours,brand:wikipedia,wikimedia_commons,image,instagram,short_name,payment:cash,payment:credit_cards,payment:debit_cards,price,shop,facebook,access,payment:coins,payment:notes,indoor,kids_area:outdoor,toilets,toilets:access,twitter,contact:twitter,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,survey:date,fair_trade,identity,interaction,provides,breakfast,dinner,lunch,payment:maestro,strapline,fax,operator:website,historic,internet_access:ssid,stars,toilets:fee,toilets:handwashing,toilets:unisex,check_date:diet:vegan,old_name_1,old_name_2,name:en,name:nl,addr:housename,contact:mobile,payment:apple_pay,payment:google_pay,rooms,payment:mastercard,payment:visa,capacity,changing_table:adult,entrance:step_count,entrance:width,wheelchair:turning_circle,terrace,layer,name:it,self_service,opening_hours:url,drive_through,check_date:currency:XBT,drink:tea,microbrewery,construction,closed:amenity,not:brand:wikidata,atm,airconditioned,historic:amenity,historic:name,leisure,name:suffix,diet:non-vegetarian,food,contact:tripadvisor,ref:gers,disused:amenity,entrance,location,int_name,fixme,drink:beer,check_date:diet:vegetarian,menu,mobile,dog,start_date,fast_food,addr:suburb,contact:whatsapp,toilets:disposal,toilets:gender_segregated,kitchen,name:de,ref:bag,camp_site,changing_table:count,changing_table:location,old_website,website:note,highchair,man_made,surveillance,check_date:existence,opening_hours:takeaway,toilets:menstrual_products,mapillary,drink:club-mate,payment:girocard,name:ko,brand:email,ref,lgbtq,changing_table:fee,wheelchair:description:nl,source_ref,toilets:position,addr:floor,payment:cash:EUR,payment:pin,diet:mediterranean,full_name,website:booking,website:en,website:nl,name:ja,kids_area,kids_area:fee,kids_area:indoor,name:fr,lactose_free,vegetarian,happycow:id,open,payment:qr_code,service:electricity,name:source,roof:shape,restaurant,internet_access:password,opening_date,note:nl,beer,yelp,delivery:covid19,takeaway:covid19,diet:omnivore,all_you_can_eat,check_date:smoking,craft,changing_table:note,wifi,elevator,source:capacity,seats,old_name2,ice_cream,drink:coffee,drink:espresso,swimming_pool,diet:organic,addr:province,drive_in,phone:contact,start_date:amenity,abandoned,reservation:website,opening_hours:delivery,operator:phone,name:yue,heritage,heritage:operator,name:es,check_date:toilets:wheelchair,name:pt,diet:fish,toilets:changing_table,clothes,ref:kvk,payment:account_cards,payment:american_express,website:orders,website:contact,currency:EUR,opening_hours:phone,lastcheck,amenity_1,emergency,restaurant:type:nl,payment:cryptocurrencies,construction:amenity,delivery:partner,payment:v_pay,payment:visa_debit,payment:card,hotel,guest_house,drink:wine,ref:vatin,beverages,social_facility,contact:linkedin,contact:youtube,removed:addr:housenumber,removed:addr:street,designation,cat,phone:mobile,payment:electronic_purses,playground,weather_protection,loc_name,source:name,name:etymology,name:etymology:wikidata,ele,disused:shop,addr:number,note:en,diet:fresh,club,seamark:small_craft_facility:category,seamark:type,sport:boating,long_name,diet:dairy_free,contact:restaurantguru,kids_area:supervised,network,owner,internet_access:type,live_music,service_times,addr:unit,payment:iDeal,disused:tourism,disused:website,artist_name,ref:rce,source:amenity,opening_hours:dinner,award:michelin,fee,parking,old_name:de,toilets:female,toilets:male,second_hand,payment:bancomat,panoramax,telecom,contact:city,pets,disused:name,name:fy,diet:egg_free,diet:nut_free,diet:seafood,diet:sugar_free,beds,boat:rental,closed:name,seasonal,old_name3,short_name:zh,name:ar,alt_name:zh,name:am,name:-2022,diet:non-halal,hema:id,speciality,regional,name:1988-1990,name:1990-2001,name:2001-2007,name:2007-2016,name:2016-2023,building:colour,building:levels,addr:place,name:zh-Hans,loc_ref,cafe,winery,dress_code,name:vi,note:covid19,buffet,payment:visa_electron,amenity_2,amenity_3,power_supply,source:addr:postcode,name:signed,payment:cheque,website:menu:en,diet:healthy,payment:app,stroller,cash_withdrawal:type,building:floor,airside,name:tr,check:date,caravans,tents,room,reusable_packaging:accept,operator:wikipedia,wheelchair:description:en,diet:local,min_age,diet:chicken,diet:pork,building,OnroerendErfgoed:criteria,heritage:website,inscription,ref:OnroerendErfgoed,source:geometry:date,source:geometry:ref,roof:levels,note:BAG,floating,height,material,source:height,nudism,building:material,roof:colour,contact:tiktok,name_2,fenced,building:part,roof:height,roof:material,internet_access:downlink,type
node,2733563493,Joyce Foodcorner,Hoofddorp,644A,2132CJ,Kruisweg,restaurant,,,,,Joyce Foodcorner,Mo off; Tu-Th 11:00-19:00; Fr 11:00-20:00; Sa 12:00-19:00; Su off,,+31 23 576 5180,https://www.joycefoodcorner.nl/,,surinamese;indian,,,,,,BAG,2014-02-11,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2773111759,Herberg de Fazant,,,,,restaurant,,,,,Herberg de Fazant,,,+31 592 231 991,https://www.herbergdefazant.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1665884289,Restaurant Schoonoord,Oosterbeek,214,6862AX,Utrechtseweg,restaurant,,yes,yes,,Restaurant Schoonoord,,,,,,regional,,Veltin; La Trappe,,yes,outside,BAG,2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1427908779,Grandcafé MarktZes,,,,,restaurant,,,,,Grandcafé MarktZes,,,,,limited,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2760652092,Il Rustico,Dwingeloo,19,7991PM,Lheebroek,restaurant,,,,,Il Rustico,We 17:00-21:00; Th-Su 13:00-21:00,,,https://www.ilrustico.nl/,,italian;ice_cream,,,,yes,,BAG,2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2722499125,Taverna Ouzomezes,'s-Gravenhage,8C,2514GT,Maziestraat,restaurant,,,,,Taverna Ouzomezes,,,,,,,,,,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2736789168,Ome Bernard,'s-Hertogenbosch,35,5211HT,Verwersstraat,restaurant,,,,,Ome Bernard,,,,,yes,international,,,,,,BAG,2014-02-11,,no,,,info@omebernard.nl,+31 73 614 8080,http://www.omebernard.nl/index.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5101755623,De Pizzabakkers,Amsterdam,501,1054LH,Overtoom,restaurant,,,,,De Pizzabakkers,Mo-Su 17:00-22:00,,+31 20 618 6554,https://www.depizzabakkers.nl/vestigingen/amsterdam-overtoom/,,pizza,,,,,,,,yes,,,,,,,,,,,https://www.instagram.com/depizzabakkers/,,,,,,,,,De Pizzabakkers,Q124218622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,De Pizzabakkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2458208859,Blumé,Groningen,45,,Oude Boteringestraat,restaurant,,,,,Blumé,Mo-Sa 18:00-22:00,,+31 50 205 3137,https://www.restaurantblume.nl/,,fine_dining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2687037569,Jules Verne,Apeldoorn,3,7311LJ,Raadhuisplein,restaurant,,,,info@restaurantjulesverne.nl,Jules Verne,,,+31 55 521 7394,https://www.restaurantjulesverne.nl,,,,,,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11144027432,Ricky's Pizzabar,Melick,49,6074EJ,Groenstraat,restaurant,,,,,Ricky's Pizzabar,Mo-Th 17:00-20:00; Fr-Sa 17:00-21:00; Su 17:00-20:00; Tu Closed,,+31 475 217 884,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2889119934,Restaurant 't Kookt,Bussum,26,1404CV,Veldweg,restaurant,,,,,Restaurant 't Kookt,,,,,,,,,,,,BAG,2014-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2839538228,De Cranehoeve,Gastel,2,6028RN,Sint Cornelisplein,restaurant,,,,,De Cranehoeve,,,+31 495 496 507,http://www.decranehoeve.nl/,,,,,,,,BAG,2014-03-24,,,,,,,,,,,,,,,,,Party centrum de Cranehoeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2825255056,Kilimanjaro,Amsterdam,22A,1091KE,Beukenweg,restaurant,,,yes,kilimanjarotakemeaway2@gmail.com,Kilimanjaro,Mo-Su 14:00-22:00,,+31 20 663 5555,https://kilimanjaro-take-me-away-restaurant.business.site/,no,ethiopian,,,,,,BAG,2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4456923291,Barlotta,Amsterdam,142,1018NM,Conradstraat,restaurant,,,,,Barlotta,,,,https://barlotta.nl/home/,,,,,,,,BAG,2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2169546269,Pieter's Brasserie,Pijnacker,103,2643JJ,Raaigras,restaurant,,,,,Pieter's Brasserie,,,+31 15 515 4390,https://www.pietersbrasserie.nl,yes,coffee_shop,,,yes,yes,,BAG,2013-11-26,,,,,,,,,www.pietersbrasserie.nl,,,,,,,,,,,wlan,,,,,,,no,,,,,,,,,Pieters Brasserie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7208875967,Mimi proeflokaal,,,,,restaurant,,,,,Mimi proeflokaal,,,,https://proeflokaalmimi.nl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2686321586,Da Vinci,Apeldoorn,9,7311BL,Van Kinsbergenstraat,restaurant,,,,,Da Vinci,,,,http://ristorante-davinci.nl/,,italian_pizza,,,,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1342339045,Restaurant la Casquette,,,,,restaurant,,,,,Restaurant la Casquette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1872605846,Della Contessa,Buren,25,4116BG,Peperstraat,restaurant,,,,,Della Contessa,Th-Sa 12:00-21:00,,,https://dellacontessa.nl/,,italian,,,,yes,,BAG,2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1858567599,Olympia,,,,,restaurant,,,,,Olympia,,,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4095001885,Restaurant De Veerstal,,,,,restaurant,,,,,Restaurant De Veerstal,,,+31 313 631 319,https://nl.deveerstal.nl/restaurant-rhederlaag,,international;regional;fish;meat,,,,yes,,local knowledge;streetlevel imagery,2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
