osm_type,osm_id,amenity,name,cuisine,website,check_date,created_by,changing_table,changing_table:adult,entrance:kerb:height,entrance:ramp,entrance:step_count,entrance:width,phone,wheelchair:turning_circle,addr:housenumber,addr:postcode,addr:street,diet:vegetarian,email,opening_hours,addr:city,addr:country,brand,brand:wikidata,brand:wikipedia,toilets:wheelchair,contact:email,contact:phone,contact:website,addr:unit,internet_access,level,fixme,outdoor_seating,indoor_seating,alt_name,internet_access:fee,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,wheelchair,toilets:wheelchair:door_width,toilets:wheelchair:level,takeaway,check_date:diet:vegetarian,check_date:opening_hours,toilets:wheelchair:space_side,operator,OnroerendErfgoed:criteria,fax,heritage,heritage:operator,heritage:website,old_name,ref:OnroerendErfgoed,contact:facebook,contact:instagram,contact:mobile,toilets:wheelchair:accessible_via,wikidata,diet:halal,diet:vegan,payment:cards,source,name:en,name:nl,website:menu,description,disused:amenity,wikipedia,facebook,image,mapillary,addr:housename,smoking,wikimedia_commons,ramp:wheelchair,mobile,capacity,access,comment,opening_hours:signed,restaurant:type:nl,disused:shop,note,delivery,name:fr,name:el,elevator:width,bar,brewery,microbrewery,reservation,start_date,toilets,drive_through,lgbtq:signed,reservation:phone,reservation:website,strapline,survey:date,toilets:access,toilets:wheelchair:space_front,was:cuisine,was:name,was:opening_hours,was:website,check_date:diet:vegan,diet:kosher:certification,self_service,stars,payment:mastercard,payment:visa,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,opening_hours:kitchen,phone:mobile,diet:kosher,branch,diet:healthy,diet:meat,diet:non-vegetarian,diet:organic,payment:maestro,addr:state,food,air_conditioning,changing_table:location,source:geometry:date,source:geometry:ref,shop,elevator:depth,diet:sugar_free,restaurant,url,name:ar,payment:qr_code,name:de,contact:whatsapp,ref:vatin,website:booking,contact:tiktok,opening_hours:takeaway,building,historic,castle_type,building:architecture,building:levels,roof:levels,house,tourism,height,indoor
node,5894406393,restaurant,Yamal Alsham,arab,,,,,,,,,,+32 489 85 29 86,,,2140.0,,,larawi1212@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5910172614,restaurant,Little Beirut,lebanese;mediterranean,https://littlebeirut.be,,,,,,,,,+32 3 233 99 17,,18,2000.0,Kribbestraat,,info@littlebeirut.be,"Tu-Fr 12:00-15:00,18:00-23:00; Sa,Su 12:00-23:00; Mo off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5916743786,restaurant,Restaurant Jacob,,,,,,,,,,,,,,2000.0,,,,"Mo-Fr 11:00-14:30,17:00-22:00; Sa 11:00-22:00; Su off",,,,,,,info@restaurantjacob.be,+32 3 337 72 71,http://restaurantjacob.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5918693187,restaurant,Bel-Air,,https://www.restobelair.be,,,no,,0.04,no,1.0,0.83,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5921427378,restaurant,Oro di Napoli,italian,https://www.oro-dinapoli.be/,,,,,,,,,+32 3 226 91 24,,8,2000.0,Vlasmarkt,,info@oronapoli.be,"Tu,Th,Fr 16:00-22:00+; Sa,Su 12:00-22:00+; Mo,We off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5922139326,restaurant,Reuzenhof,belgian,https://www.reuzenhof.be,,,,,,,,,,,73,,Turnhoutsebaan,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5959810551,restaurant,Tong Mein,,,,,,,0.0,,0.0,0.86,+32 3 231 96 61,yes,13,,Hendrik Conscienceplein,,,,,,,,,no,,,,,,,,yes,yes,,,,,,,,,,,,2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5980843876,restaurant,Kaizen,sushi,https://www.kaizen-sushi.be,,,,,,,,,+32 3 256 01 08,,2,2000.0,Amerikalei,,info@kaizen-sushi.be,Mo-Su 12:00-22:00,,,,,,,,,,,,,,,,Kaizen Sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5980843877,restaurant,à l'Infintiste,,https://www.alinfintiste.be,,,,,,,,,+32 476 39 02 97,,6,2000.0,Kasteelpleinstraat,,,Mo-Su 19:00-22:00,,,,,,,,,,,,,,,,Eetkamer à l'Infintiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5980843879,restaurant,Mojo,seafood,http://www.visbistro-mojo.be/,,,,,,,,,+32 3 237 49 00,,54-56,2000.0,Kasteelpleinstraat,,,"Tu-Fr 12:00-14:00,18:00-21:30; Sa 17:00-22:00; Su,Mo off",,,,,,,,,,,,,,,,Visbistro Mojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5980843880,restaurant,Le John,,https://lejohn.be,2024-02-10,,,,,,,,+32 488 09 09 12,,25,2000.0,Kasteelpleinstraat,,info@lejohn.be,"Su,Mo off; Tu-Sa 18:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5980847421,restaurant,Bolivar,,http://restaurant-bolivar.be,2024-06-08,,,,,,,,+32 3 293 71 92,,54,2018.0,Jan Van Beersstraat,,,"Tu-Sa 12:00-14:00,18:00-22:00; Su,Mo off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5982744692,restaurant,Takumi Ramen,ramen,https://takumiramennoodles.com/be/antwerp-groenplaats/,,,,,,,,,+32 3 361 4222,,16,2000.0,Groenplaats,,groenplaats@takumiramen.be,"Mo-Th,Su 12:00-22:00; Fr-Sa 12:00-22:30",Antwerpen,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,takumigroenplaats,takumiramenbelgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Groenplaats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5991458052,restaurant,Satay,international,https://satay.be,,,,,,,0.0,0.8,,,8,,Wijngaardbrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Toilet extremely unaccessible, but the toilet itself is very spacious",,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5994111147,restaurant,Maison Tartine,french,https://www.maisontartine.be,,,no,,0.0,no,3.0,1.01,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999650986,restaurant,Victor,,https://www.restaurantvictor.be/,,,,,0.06,,1.0,1.28,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5999650987,restaurant,Ten Ryu,japanese,,,,,,0.14,,2.0,0.7,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Carpe-Diem-386890471439628/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6001950069,restaurant,sushi Omega,,http://supernaturalfood.be,,,,,0.12,,1.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6001950073,restaurant,Moon house,chinese,https://moonhouse.be,,,,,0.05,no,1.0,0.7,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,0.85,,yes,,,1.2,,,,,,,,,,,,ground floor,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6003358727,restaurant,De Godevaart,regional,https://www.degodevaart.be,,,,,0.01,no,1.0,0.94,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6008349709,restaurant,Capri coffee,,,,,,,,no,,,,,5,2000.0,Melkmarkt,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6040080941,restaurant,Baret Bar & Food,european;belgian,https://www.baretfood.com,,,,,0.0,,0.0,0.86,+32 498 11 04 74,yes,13,2000.0,Melkmarkt,,info@baretfood.com,Tu-Su 11:00-01:00,Antwerpen,,,,,no,,,,,,0.0,,yes,,,,yes,,yes,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6098555087,restaurant,Sonseveria,regional;sandwich;international,,,,,,,,,,+32 3 239 29 66,,13,2600.0,De Villegasstraat,,,Tu-Fr 10:00-20:00; Sa 10:00-16:00,Berchem,,,,,,,,,,,,,yes,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6098555088,restaurant,Vitis,regional;organic;local,https://www.vitis-eten-en-drinken.be,,,,,,,,,+32 490 43 43 46,,128,2600.0,Generaal Drubbelstraat,yes,,We-Fr 16:00-21:00; Sa 11:30-21:00; Su 11:30-19:30,Berchem,,,,,no,,,,,,0.0,,yes,,,,yes,,,yes,limited,,,no,,,,,,,,,,,,,,,,,,yes,,,,,https://www.vitis-eten-en-drinken.be/onze-menukaart,"We bieden een lokale keuken aan met een stevige knipoog naar de wereld! Zowel vlees, vis, vegetarisch als veganistisch, voor elk wat wils.",,,,,,,,,,,,,,,,,,,,,,no,,,recommended,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6119561686,restaurant,Mampoko,,https://www.mampoko.be,,,,,,,,,+32 3 257 77 10,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mampoko,,,,,,,,,,,,,,,,,,,,,,Mampokko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6164543367,restaurant,Meat Factory,barbecue,https://meat-factory.be,2024-03-05,,no,no,0.21,,2.0,0.86,,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6164543369,restaurant,Balto's,regional,https://baltos.be/,2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6173353974,restaurant,Da Giovanni II,italian,https://www.dagiovanni.be,2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6173353979,restaurant,Castellino,italian,https://www.castellinoantwerpen.be,,,,,0.13,no,1.0,0.96,+32 3 232 82 96,no,28,2000.0,Groenplaats,,info@castellino-antwerpen.be,,Antwerpen,BE,,,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6176652005,restaurant,De Roode Hoed,french,https://www.deroodenhoed.be,,,,,0.01,no,1.0,0.9,+32 3 289 09 09,no,25,,Oude Koornmarkt,,,"Tu-Fr 12:00-14:00,17:00-21:30; Sa 12:00-22:00; Su 12:00-21:30",Antwerpen,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6176652013,restaurant,Umi Sushi,sushi,https://www.umi-sushi.be,,,,,0.1,no,1.0,1.0,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6179181365,restaurant,House of Waffles,waffle,https://www.thehouseofwaffles.com/,2024-03-05,,no,no,,,0.0,0.76,+32 3 288 72 65,no,17/21,2000.0,Handschoenmarkt,yes,,Mo-Su 10:30-18:30,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6179181367,restaurant,'t Putke,regional,https://t-putke.business.site,2024-02-14,,no,no,,,0.0,0.95,,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6188060085,restaurant,Van Dijck,steak_house,,2024-03-05,,no,no,,,0.0,0.95,,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6205908271,restaurant,Bella Capri,italian,http://bellacapri.be,,,,,0.0,,0.0,0.82,,no,,,,yes,,,,,,,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6205908272,restaurant,’t Hofke,french,https://www.thofke.com,,,,,,,,,,,,,,,,"Mo-Fr 12:00-15:00,18:00-22:00; Sa,Su 12:00-22:00",,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6205908273,restaurant,Verona,italian,https://www.restaurant-verona.be,,,,,0.19,yes,1.0,0.97,,yes,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,0.99,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6214570049,restaurant,Baarpasta,italian,https://baarpasta.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6214570052,restaurant,Garden Of India,indian,https://www.garden-of-india.be,2025-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6214570056,restaurant,Lento,,https://restaurantlento.be/,,,,,,,,,+32 3 290 56 61,,44A,,Oude Koornmarkt,,,"Tu-Th 17:30-21:00; Fr,Sa 17:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vegan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6222396044,restaurant,Nevizade,turkish,https://www.nevizadeantwerp.be,2025-03-29,,,,,,,,+32 3 344 08 09,,39,2000.0,Oude Koornmarkt,,,24/7,Antwerpen,,,,,,,,,,wlan,3.0,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6225842208,restaurant,De Sinjoor,regional,https://desinjoor.be,,,,,0.0,,3.0,0.9,,no,,,,,,,,,,,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6237548280,restaurant,Maabista Sushi,sushi,,,,,,0.0,,0.0,0.87,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6240417830,restaurant,Corazón de Melón,spanish,,,,,,0.06,no,1.0,0.66,,yes,,,,,,,,,,,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6250404262,restaurant,Krua Thai,thai,http://www.kruathairestaurant.be,2025-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6253448922,restaurant,The Dough Bar,american,https://thedoughbar.be/,,,,,0.01,no,2.0,0.67,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6257257585,restaurant,MOOY beautystore - food&drinks,,https://www.mooyantwerp.be/,,,,,0.03,no,1.0,0.8,,no,19,2000.0,Lombardenvest,,,Mo-Sa 10:00-18:00,Antwerpen,,,,,no,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6274821461,restaurant,Gallo Nero,italian,,,,,,0.07,,1.0,0.73,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6274853393,restaurant,Kumpir,turkish,https://kumpireethuis.be,,,no,,0.24,no,2.0,0.86,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
node,6279454159,restaurant,Tota,argentinian,,,,,,0.0,,0.0,1.25,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6283897186,restaurant,Café Bazaar,,,2024-02-17,,,,,,,,+32 3 337 41 55,,,2018.0,,,at.cafebazaar@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://facebook.com/Caf%C3%A9-Bazaar-170168643042805/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6284526658,restaurant,Arré Patat,friture;fries,https://www.tourenaar.be/vermelding/frituur-arre-patat/,,,,,,,,,,,23,2000.0,Sint-Jansvliet,,,,Antwerpen,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6289501694,restaurant,Het Nieuwe Palinghuis,fish,https://www.hetnieuwepalinghuis.be,,,,,0.2,no,1.0,1.15,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6291937833,restaurant,Mezze Cafe Varelli,greek,https://www.varelli.be,2024-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6291937834,restaurant,De nieuwe boterham,lunch,https://denieuweboterham.be,,,,,0.1,no,1.0,1.83,+32 477 66 14 09,yes,14,2000.0,Plantinkaai,,,"Mo,Tu,Th 08:00-18:00; We off; Fr-Sa 08:00-22:00; Su,PH 09:00-16:00; Jun 30 off",Antwerpen,,,,,yes,,,,,,,,yes,,,,,,,,,0.7,ground_floor,,,,0.8,,,,,,,,,,https://instagram.com/denieuweboterham,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6293116186,restaurant,Camion,,,,,,,,,,,+32 3 435 44 35,,7,2018.0,Paleisstraat,yes,,We-Sa 11:30-22:00; Su 11:30-16:00,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6303110911,restaurant,De Gastronoom,,,,,,,,,,,,,61,2070.0,Pastoor Coplaan,,,,Zwijndrecht,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6306769624,restaurant,Mesa,international,https://www.mesa.world,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
